filename,n_v,n_f,energy,cog,bent_min,bent_max,edge_min,edge_max,aspect_ratio_min,aspect_ratio_max,faces_min,faces_max,angle_min,angle_max,angle_aspect_min,angle_aspect_max,solid_angle_min,solid_angle_max
09-06-nslerp-t-solid_angle-0.8535759606012431-octahedron.off,686,1368,225530.647077,7.05962537925e-17,0.0,0.0,0.102695327218,0.17124914363,1.03854368481,1.4762172379,0.0052731467878,0.00981753798861,0.102740508296,0.171459091133,1.03861777924,1.47710172503,0.00528709268902,0.00986427517833
09-06-nslerp-t-solid_angle-1.099428156283379-tetrahedron.off,344,684,55837.1315795,1.11863608059e-16,0.0,0.0,0.0993164685695,0.292090786187,1.06284688774,1.95565187975,0.00428161431446,0.0209666275137,0.09935733201,0.293139227373,1.06306290779,1.95917625596,0.00428698440036,0.0211858675047
09-06-nslerp-t-solid_angle-1.1209167183482156-cube.off,704,702,237665.119444,3.26884989814e-17,0.0,0.0106842933062,0.0937582329382,0.149214249499,1.0,1.46423765278,0.0121889389774,0.0191411431902,0.0937926082654,0.149353024016,1.0,1.46485287992,0.0122281619422,0.019228809625
09-06-nslerp-t-solid_angle-1133.4941552235832-3dihedron.off,173,339,1873652.83592,2.22532621089e-16,0.0,0.0,0.000271659871956,1.99995851885,1.0671103656,682.006592718,3.4654102839e-08,0.993565122546,0.000271659872792,3.12871145834,1.06711036666,772.809303918,0.0,0.472542938845
09-06-nslerp-t-solid_angle-2.1318851872439577-4dihedron.off,236,234,26592.0318613,1.17966531421e-17,0.0,0.0620839043224,0.0671918755259,0.392799647761,1.0,3.04476320869,0.0104851096226,0.0816827353656,0.0672045217165,0.395369750222,1.0,3.04952427365,0.0105211078616,0.0805892006328
09-06-nslerp2-n-1-1-4dihedron.off,236,234,26220.1686268,7.03220371341e-18,0.0,0.103110013293,0.201044014872,0.682776642291,1.0,2.99831339603,0.0393123040899,0.118042752735,0.201384144461,0.69678712296,1.0,3.05320256201,0.039549819571,0.10056622877
09-06-nslerp2-n-1-1-cube.off,704,702,237711.182441,6.71577829644e-17,0.0,0.0097013489263,0.0940649076142,0.146659588628,1.0,1.4587222405,0.0122393367481,0.0193783417346,0.0940996215871,0.146791345457,1.0,1.45933047368,0.0122788438805,0.0194727557056
09-06-nslerp2-n-angle-0.5217223753227569-4dihedron.off,236,234,26689.6546575,3.06720202712e-17,0.0,0.0447728706998,0.111607903194,0.382261876943,1.0,2.18330399849,0.0207809730389,0.146124140683,0.111665910527,0.384628393971,1.0,2.19016655098,0.0209035461362,0.151700968971
09-06-nslerp2-n-angle-0.7783065880939908-cube.off,704,702,237816.782273,6.19532588249e-17,0.0,0.00820661499163,0.0926710272153,0.143378365075,1.0,1.48255171022,0.0119916137102,0.0205573555484,0.0927042197649,0.143501461642,1.0,1.48318897112,0.0120297001228,0.0206636444546
09-06-nslerp2-n-angle_aspect-0.4256462507081021-4dihedron.off,236,234,27409.9779644,2.15140559886e-17,0.0,0.0320900208915,0.0942044555513,0.460176011375,1.0,2.16491579745,0.0169936732239,0.211761961445,0.0942393243542,0.464336227779,1.0,2.16788299354,0.0170822317879,0.223716039036
09-06-nslerp2-n-angle_aspect-2.655110134172901-cube.off,704,702,238057.932213,7.99650905013e-17,0.0,0.0203429879283,0.104423353914,0.187001643291,1.0,1.33343712588,0.0130736990559,0.0231070329896,0.10447085625,0.187275194812,1.0,1.33390989791,0.0131165930834,0.0231924689898
09-06-nslerp2-n-aspect-0.42602063061741163-4dihedron.off,236,234,27406.4249891,8.02607125764e-18,0.0,0.0321398195353,0.094271208165,0.459814383572,1.0,2.16337348261,0.0170084720828,0.211429267339,0.0943061511933,0.463964638101,1.0,2.1679748927,0.0170971577677,0.223344562914
09-06-nslerp2-n-aspect-2.6583387850654705-cube.off,704,702,238060.184665,2.66721820477e-17,0.0,0.0203628107633,0.104443464284,0.187080178854,1.0,1.33343322225,0.013064586255,0.0231175304066,0.104490994092,0.187354076084,1.0,1.33428867596,0.0131074203919,0.0232029345289
09-06-nslerp2-n-bent-0-4dihedron.off,236,234,inf,2.54914618625e-17,0.0,0.0,0.00136531724767,1.41421356237,1.0,178.639438218,0.000125547603089,2.0,0.00136531735372,1.57079632679,1.0,179.085193964,nan,nan
09-06-nslerp2-n-bent-0.19642840879949922-cube.off,704,702,238324.529787,1.78795555316e-17,0.0,0.0042132756218,0.0890071372011,0.155612640941,1.0,1.5487825678,0.0113441748468,0.0242152940207,0.0890365441934,0.155770078792,1.0,1.549499596,0.0113786872353,0.0243629326348
09-06-nslerp2-n-edges-0.7783065864160211-cube.off,704,702,237816.782274,1.63120733039e-17,0.0,0.00820661497978,0.0926710272042,0.143378365054,1.0,1.48255171042,0.0119916137082,0.0205573555577,0.0927042197538,0.143501461621,1.0,1.48318897131,0.0120297001209,0.0206636444641
09-06-nslerp2-n-edges-1.0001058336683541-4dihedron.off,236,234,26220.3854813,5.25403552043e-17,0.0,0.103121747661,0.201063814817,0.682838845307,1.0,2.99848440604,0.0393163584255,0.118060681321,0.201404045217,0.696853302247,1.0,3.0533880788,0.0395538579115,0.100574377113
09-06-nslerp2-n-energy-0.8022811932472182-4dihedron.off,236,234,26001.838602,6.08945735601e-17,0.0,0.0801739918048,0.163940090091,0.562850441098,1.0,2.67150262729,0.0317108603584,0.0880185469679,0.164124235405,0.570558072113,1.0,2.70306143008,0.031930978484,0.0842918351905
09-06-nslerp2-n-energy-1.4814288572719891-cube.off,704,702,237622.804242,5.79925878316e-17,0.0,0.0128930235826,0.0970872071986,0.158361790731,1.0,1.40942551952,0.0127792380923,0.0197661097108,0.0971253783903,0.158527737236,1.0,1.40997310294,0.0128219476382,0.0198539878
09-06-nslerp2-n-faces-0.7226851992006018-4dihedron.off,236,234,26046.4088256,2.09078652053e-17,0.0,0.0704304239496,0.148993077278,0.512656140704,1.0,2.53176846733,0.0286294972416,0.0789165634419,0.149131234586,0.518442856992,1.0,2.555959445,0.0288254749013,0.0805102889621
09-06-nslerp2-n-faces-1.1342342376298862-cube.off,704,702,237668.000834,5.58989001409e-17,0.0,0.0105988549185,0.0949082659681,0.149913032244,1.0,1.44464740801,0.0123896084689,0.0187129456687,0.0949439226835,0.150053768907,1.0,1.44523840926,0.0124299921924,0.0188009698518
09-06-nslerp2-n-solid_angle-1.0243716921164185-4dihedron.off,236,234,26272.4845547,1.51329404111e-17,0.0,0.105795087215,0.198115142266,0.697041697658,1.0,3.03764712061,0.0400723805336,0.122217335018,0.198440578899,0.711985087067,1.0,3.09593615214,0.040478581312,0.102426919482
09-06-nslerp2-n-solid_angle-1.1349184533889733-cube.off,704,702,237667.819041,3.71869524107e-17,0.0,0.0106034148418,0.094912563446,0.149929638181,1.0,1.44457633383,0.0123903749614,0.0187150603112,0.0949482250085,0.150070421697,1.0,1.4451672479,0.0124307631849,0.0187976350827
09-06-nslerp2-t-1-1-4dihedron.off,236,234,27676.4491125,1.84301408348e-17,0.0,0.0219194980875,0.0455742367531,0.359360970372,1.0,4.48602642419,0.00393586259275,0.101643719422,0.0455781817664,0.361323281329,1.0,4.49348734064,0.00391226462299,0.104191738618
09-06-nslerp2-t-1-1-cube.off,704,702,237790.68813,2.95686244802e-17,0.0,0.00813931963137,0.0918364568341,0.143517370407,1.0,1.49717383178,0.0118457958528,0.0194878860889,0.0918687601055,0.143640825903,1.0,1.49782881999,0.01188306307,0.019583242117
09-06-nslerp2-t-angle-0.9303810834093307-cube.off,704,702,237821.143576,4.56260919142e-17,0.0,0.0077758108367,0.0915535461623,0.142957443112,1.0,1.50218977949,0.0117955570842,0.0197721789555,0.0915855516257,0.143079457058,1.0,1.50285083224,0.0118325431231,0.0198704804333
09-06-nslerp2-t-angle-2.857203402869804-4dihedron.off,236,234,27042.8956464,2.78943900882e-17,0.0,0.0722552233282,0.0697551362779,0.424306609119,1.0,2.93077499441,0.00701321790924,0.0883348743118,0.0697692862366,0.427555796179,1.0,2.93530744962,0.0070255394248,0.0856256256385
09-06-nslerp2-t-angle_aspect-3.5068549024075613-4dihedron.off,236,234,27912.6259374,7.54558585498e-17,0.0,0.0934267077224,0.0682712992352,0.488057497554,1.0,2.54151658751,0.00466097029927,0.101305490012,0.0682845649632,0.493036073334,1.0,2.54527646266,0.00466640885477,0.0916531212844
09-06-nslerp2-t-angle_aspect-3.5139941940693458-cube.off,704,702,238385.759525,7.09198613399e-17,0.0,0.020830895133,0.102014543233,0.186228833143,1.0,1.33545284704,0.0109904946598,0.0234089002448,0.102058831021,0.186498998368,1.0,1.33590780708,0.011020789547,0.0234936772894
09-06-nslerp2-t-aspect-3.516309372532111-cube.off,704,702,238387.482717,4.90729918527e-17,0.0,0.0208425632563,0.102023876337,0.186270883093,1.0,1.33545010152,0.0109854826274,0.0234136901549,0.10206817629,0.186541231847,1.0,1.33622329122,0.0110157498456,0.0234984285092
09-06-nslerp2-t-aspect-3.516640308447813-4dihedron.off,236,234,27927.5857935,2.44964608654e-17,0.0,0.0937310914003,0.0680817683496,0.488933054545,1.0,2.53630004618,0.00463512718161,0.101630365166,0.068094923863,0.493938976666,1.0,2.54979697426,0.0046405055547,0.0918488949541
09-06-nslerp2-t-bent-0-4dihedron.off,236,234,inf,2.54914618625e-17,0.0,0.0,0.00136531724767,1.41421356237,1.0,178.639438218,0.000125547603089,2.0,0.00136531735372,1.57079632679,1.0,179.085193964,nan,nan
09-06-nslerp2-t-bent-0.25500837408917737-cube.off,704,702,238301.946688,5.42612230277e-17,0.0,0.00420866542623,0.088806841932,0.15431980462,1.0,1.55256412236,0.0113094655452,0.0238146020981,0.0888360507274,0.154473344029,1.0,1.55328566834,0.01134379261,0.0239573783373
09-06-nslerp2-t-edges-0.9303810806851293-cube.off,704,702,237821.143577,3.40337136172e-17,0.0,0.00777581082277,0.0915535461512,0.142957443093,1.0,1.5021897797,0.0117955570822,0.0197721789684,0.0915855516145,0.143079457039,1.0,1.50285083245,0.0118325431212,0.0198704804463
09-06-nslerp2-t-edges-2.8572034405470905-4dihedron.off,236,234,27042.8956887,1.27333807427e-17,0.0,0.07225522461,0.0697551368775,0.424306613058,1.0,2.93077496921,0.00701321772493,0.0883348749277,0.0697692868365,0.42755580021,1.0,2.93530742437,0.00702553923984,0.0856256260683
09-06-nslerp2-t-energy-1.6969903131762698-cube.off,704,702,237651.965694,2.90124783836e-17,0.0,0.0117318928644,0.0946661068923,0.153137402952,1.0,1.44866805579,0.0123500901505,0.0193627560804,0.0947014911854,0.153287433903,1.0,1.44926399018,0.0123902478544,0.0194488914144
09-06-nslerp2-t-energy-1.9265320021519075-4dihedron.off,236,234,26447.4520272,4.50250597341e-17,0.0,0.0482625231748,0.0559818994913,0.355636775509,1.0,3.65195406303,0.00752026530904,0.0803963400173,0.0559892123101,0.357538124495,1.0,3.65786637692,0.00753375530055,0.0808051956741
09-06-nslerp2-t-faces-1.4563171478013228-cube.off,704,702,237667.682398,6.29881355281e-17,0.0,0.0105011824729,0.0936896037577,0.148773355817,1.0,1.46507332473,0.0121756843864,0.0189975749633,0.0937239036043,0.148910901784,1.0,1.46568931646,0.0122148283015,0.0190866244967
09-06-nslerp2-t-faces-2.4481145329234613-4dihedron.off,236,234,26657.5792185,2.82403389834e-17,0.0,0.0626934705865,0.0634200626342,0.39735196138,1.0,3.22358449084,0.00954080559759,0.0830617011336,0.0634306958676,0.400013570302,1.0,3.22868355003,0.00956362586127,0.0819174109876
09-06-nslerp2-t-solid_angle-1.4576347054484557-cube.off,704,702,237667.508561,4.61197188436e-17,0.0,0.0105079486624,0.093694951339,0.148797207728,1.0,1.46498254608,0.0121766383911,0.0189995200527,0.093729257063,0.148934819971,1.0,1.46559842706,0.0122157878106,0.01908628201
09-06-nslerp2-t-solid_angle-2.4475831324186426-4dihedron.off,236,234,26657.1851866,4.0057046958e-18,0.0,0.0626795181481,0.0634120839936,0.397310819984,1.0,3.2239901509,0.00953874779625,0.0830555140813,0.063422713213,0.399971592169,1.0,3.22908998823,0.00956776914814,0.0819131276751
09-06-other-n-0-0-cube.off,704,702,238219.244434,3.00934351184e-17,0.0,0.00501286851395,0.0889683844389,0.152591538457,1.0,1.54737266204,0.011333485152,0.0232841776086,0.0889977530146,0.152739967946,1.0,1.54808617558,0.0113679262404,0.023420643255
09-06-other-n-0-0-icosahedron.off,1712,3420,1426513.40713,4.85739591634e-17,0.0,0.0,0.0780382683169,0.0974906427096,1.01515421699,1.17779025514,0.00289491065557,0.00388437868923,0.0780580840134,0.0975292920722,1.01516562317,1.177914491,0.00289900122433,0.00389165404141
09-06-other-n-0-0-octahedron.off,686,1368,225578.108901,1.30273993118e-16,0.0,0.0,0.102554001676,0.166962281967,1.03818716526,1.4867937767,0.00525864345227,0.010374568143,0.102598996333,0.167156822181,1.03826476223,1.48769339871,0.00527251262749,0.0104266758413
09-06-other-n-0-0-tetrahedron.off,344,684,55806.8546688,1.39124296587e-16,0.0,0.0,0.122172910588,0.284116646682,1.07739562112,2.17993885069,0.00648718150483,0.0222918184807,0.122249020952,0.285081036328,1.07773997758,2.18578830908,0.00649960055901,0.0225344159982
09-07-anti-c-1-1-3dihedron.off,192,380,22098.468472,3.88253172115e-15,0.0,0.0,0.00880023644968,0.440220084592,1.0,2.41846198732,8.99442727823e-05,0.0839151435534,0.00880015766926,0.433310529362,1.0,2.4183324188,8.99411093079e-05,0.0832588386716
09-07-anti-c-1-1-4dihedron.off,258,260,33015.4917516,4.04224870535e-16,0.0,9.50894690229e-12,0.053019695751,0.324824046272,1.00000010473,1.78343092323,0.00150362946809,0.102825530394,0.0530072807335,0.32201089646,1.00000010518,1.78218983964,0.00150338104789,0.102836000148
09-07-anti-c-1-1-cube.off,782,780,294751.483241,3.16390797671e-16,5.6587464137e-14,9.63931891173e-12,0.0634538189612,0.142686342681,1.00000019361,1.39855836633,0.00557318102442,0.0202585052057,0.0634254712913,0.142444990483,1.00000019389,1.39826023744,0.00557266235513,0.020258590552
09-07-anti-c-1-1-icosahedron.off,1932,3860,1674742.16113,9.1339720302e-16,0.0,0.0,0.0621240493262,0.0993722751517,1.0,1.17522810104,0.00183500004938,0.00427593507607,0.0571429459497,0.0913687233714,1.0,1.17515162664,0.00155320325081,0.00361867197937
09-07-anti-c-1-1-octahedron.off,774,1544,290608.625316,1.75552980917e-16,0.0,0.0,0.0480941504741,0.155747743958,1.0,1.41407320623,0.00115652363213,0.0105037448853,0.0480801209494,0.155434048828,1.0,1.41394101592,0.00115629436129,0.0104931712752
09-07-anti-c-1-1-tetrahedron.off,388,772,75410.2739564,8.65389835876e-16,0.0,0.0,0.0248585256281,0.247225071751,1.0,1.73204120167,0.000267581563326,0.026465838575,0.024855188467,0.245977287101,1.0,1.73200621522,0.000267554965085,0.0263991191765
09-07-disk-n-1-1-3dihedron.off,195,383,18861.7960453,7.64161652181e-11,0.0,0.0,0.12364370107,0.966067681795,1.0,4.43558119614,0.00814178689585,0.121156340331,0.123722596661,1.00823255675,1.0,4.59044881933,4.61258964654e-17,0.123161567508
09-07-disk-n-1-1-4dihedron.off,262,260,33952.9031381,2.19795709226e-17,0.00312022432496,0.112129290857,0.131156570638,0.735173184791,1.20038986488,3.52697262484,0.0207010216775,0.156089487011,0.131250759753,0.752825187349,1.20101650599,3.59923296189,0.0208095441869,0.132405120739
09-07-disk-n-angle-0.4503508572217586-3dihedron.off,195,383,18350.2669201,3.44140213363e-11,0.0,0.0,0.116018329252,0.482529312997,1.0,3.87717061813,0.00566604240357,0.100820308163,0.116083496149,0.487337585681,1.0,3.91039848311,2.17587858976e-17,0.105992762975
09-07-disk-n-angle-0.45136846025994565-4dihedron.off,262,260,32774.7694113,3.76809724702e-17,0.000184787662127,0.0469325025349,0.117406942176,0.360313998874,1.1186755881,2.93917457848,0.0211618959913,0.106170087564,0.117474479591,0.362292119855,1.11918837022,2.95287688848,0.0212759679347,0.109060955254
09-07-disk-n-angle_aspect-0.31373033933463773-3dihedron.off,195,383,19280.6225223,2.39741223066e-11,0.0,0.0,0.0873748961925,0.665796833721,1.0,3.84324862929,0.00198532747146,0.191948219066,0.0874027139452,0.678751296937,1.0,3.86031010573,1.5257860789e-17,0.211734978026
09-07-disk-n-angle_aspect-0.35425020637851423-4dihedron.off,262,260,33661.9746703,3.27354461679e-17,0.000118213185941,0.0348675349921,0.0982059339123,0.430760792938,1.09554545986,2.91719204034,0.0172178294151,0.159065271603,0.0982454408691,0.434162703954,1.09594661811,2.92608423347,0.0172947999651,0.165649110413
09-07-disk-n-aspect-0.32844949578898625-3dihedron.off,195,383,19133.8252979,2.50988796188e-11,0.0,0.0,0.0910266949933,0.640117026051,1.0,3.8425479724,0.00227006152044,0.177426871046,0.0910581507564,0.651582496971,1.0,3.86107605696,1.59641218834e-17,0.194184739954
09-07-disk-n-aspect-0.3606250009713081-4dihedron.off,262,260,33582.5559698,1.07122804184e-17,0.000432542597053,0.035655052135,0.0997005665627,0.42547454021,1.09635901264,2.91705745116,0.0174903060067,0.154569626232,0.099741906303,0.428751010491,1.09676501502,2.92622381236,0.0175695120534,0.160778584651
09-07-disk-n-bent-0-4dihedron.off,262,260,inf,7.69359468364e-18,0.0,0.0,0.0,1.0,1.0,inf,0.0,0.707106781187,0.0,0.785398163397,1.0,inf,nan,nan
09-07-disk-n-bent-5.2360679206660885-3dihedron.off,195,383,47373.7311311,4.00120328401e-10,0.0,0.0,0.0275141420855,1.88991307702,1.0,14.6670580122,0.000400480765141,0.607386592734,0.0275150100335,2.47492349418,1.0,18.3316913278,1.33237811257e-16,0.30551161651
09-07-disk-n-edges-0.45035085217792176-3dihedron.off,195,383,18350.2669402,3.44141113648e-11,0.0,0.0,0.116018328378,0.482529307962,1.0,3.8771706156,0.00566604222152,0.100820310246,0.116083495273,0.487337580492,1.0,3.91039847988,2.17587856602e-17,0.105992765278
09-07-disk-n-edges-0.4513684577951477-4dihedron.off,262,260,32774.7694263,1.57811929646e-17,0.000184787844462,0.0469325022277,0.117406941766,0.360313997092,1.1186755875,2.93917457741,0.021161895897,0.106170088566,0.117474479179,0.362292118043,1.11918836962,2.95287688726,0.0212759678394,0.109060956312
09-07-disk-n-energy-0.6041802199277354-4dihedron.off,262,260,32356.6234574,5.23078885195e-18,2.2987896022e-05,0.0657340607557,0.138593549527,0.469845511426,1.10701103301,3.04328706745,0.0242743538247,0.0844491785734,0.138704711939,0.474278198096,1.10744417919,3.0675313085,0.0244207148631,0.0837661356201
09-07-disk-n-energy-0.622651414147538-3dihedron.off,195,383,18047.3795238,4.75807213833e-11,0.0,0.0,0.140077358044,0.649880539249,1.0,3.99886307913,0.00896835742356,0.0776078967279,0.140192134553,0.661897139498,1.0,4.06055393822,2.9744577267e-17,0.0806270631477
09-07-disk-n-faces-0.5456212845773031-4dihedron.off,262,260,32410.7294292,2.58096535444e-17,0.000200376376344,0.0586054864816,0.131481768103,0.428167084887,1.09273309347,2.99586419859,0.0233808069726,0.0759258052796,0.131576660486,0.431507047224,1.09308088502,3.01561140341,0.0235172999215,0.0773928464355
09-07-disk-n-faces-0.5503267162691949-3dihedron.off,195,383,18093.8680475,4.20538543023e-11,0.0,0.0,0.131366535063,0.581212045133,1.0,3.94011112724,0.00813157903381,0.0692928177941,0.131461177845,0.589720266693,1.0,3.98876636263,2.6425362213e-17,0.071799587119
09-07-disk-n-solid_angle-0.549069372634568-4dihedron.off,262,260,32404.3401465,3.97969130247e-17,2.03226429817e-05,0.0590287295225,0.131934626455,0.430633250883,1.09349999458,2.99842518341,0.0234418110272,0.076419031519,0.132030504014,0.434032097514,1.09385234935,3.01842093544,0.0235789509571,0.0765011994042
09-07-disk-n-solid_angle-10.472136050311999-3dihedron.off,195,383,87440.8042954,8.00240887231e-10,0.0,0.0,0.0137888659429,1.97068399966,1.0,29.4121319726,0.000100930127884,0.801641282445,0.0137889751834,2.79873466199,1.0,40.3211908866,1.59577059556e-16,0.337352705673
09-07-disk-t-1-1-3dihedron.off,195,383,18172.9087553,9.69080636227e-16,0.0,0.0,0.121845592478,0.513012298543,1.0,2.5790596551,0.00090280096826,0.0703074627466,0.121921092068,0.518811334423,1.0,2.59313699642,1.16958979103e-17,0.0728813296021
09-07-disk-t-1-1-4dihedron.off,262,260,32555.5555284,1.34653990872e-17,0.00495720044106,0.0462726853643,0.121302403336,0.335943861206,1.00097069889,1.85947037276,0.0154677553335,0.0816825005381,0.121376896577,0.337544013974,1.00097357016,1.86385564391,0.0155275922768,0.0831483221378
09-07-disk-t-angle-1.1493074606773634-4dihedron.off,262,260,32367.7899466,1.36987225788e-17,0.00463442341891,0.049008136248,0.138823139931,0.33052553144,1.03500456296,1.76601465744,0.0177456424763,0.0765836941026,0.138934856507,0.332048869204,1.03512827841,1.77052523897,0.0178239263599,0.0778446229302
09-07-disk-t-angle-1.2893503119323877-3dihedron.off,195,383,17992.5377982,1.25900398586e-15,0.0,0.0,0.156312981728,0.518361258012,1.0,2.50624095389,0.00190381459909,0.0659197462306,0.156472558765,0.524347491572,1.0,2.52662724125,1.50434707365e-17,0.0681990176545
09-07-disk-t-angle_aspect-1.2707500349399288-3dihedron.off,195,383,17994.3536322,3.30174790876e-14,0.0,0.0,0.154107703147,0.515827452776,1.0,2.49883950217,0.00182452549901,0.0660893722029,0.154260609208,0.521724500842,1.0,2.51788071086,1.48290364916e-17,0.068380950855
09-07-disk-t-angle_aspect-1.3394999652024575-4dihedron.off,262,260,32350.0092233,2.86612804051e-17,0.00433674761658,0.0548726808169,0.119339074053,0.333136200801,1.03578025858,1.67241292256,0.0201001038698,0.0751629117714,0.119410004631,0.33469623125,1.03602659646,1.67606758835,0.020207261128,0.0761882761409
09-07-disk-t-aspect-1.2725748856220496-3dihedron.off,195,383,17994.1255808,5.82468531721e-17,0.0,0.0,0.154324130174,0.51607987745,1.0,2.49826917853,0.00183220794575,0.0660733673995,0.154477682517,0.521985769161,1.0,2.51874513815,1.48500793074e-17,0.0683637870087
09-07-disk-t-aspect-1.3395422528087464-4dihedron.off,262,260,32350.0276642,2.96217469394e-17,0.0043366920761,0.0548739482523,0.119335346817,0.333137219959,1.03576738652,1.67240263623,0.0200988702454,0.0751623965356,0.119406270742,0.334697264848,1.03601363594,1.67609178176,0.0202060143552,0.0761877020083
09-07-disk-t-bent-0-4dihedron.off,262,260,inf,7.69359468364e-18,0.0,0.0,0.0,1.0,1.0,inf,0.0,0.707106781187,0.0,0.785398163397,1.0,inf,nan,nan
09-07-disk-t-bent-5.2360679206660885-3dihedron.off,195,383,25721.9025256,2.42389985502e-14,0.0,0.0,0.0444485512977,1.1935125323,1.0,5.25386303133,0.000965728326613,0.169715549838,0.0444522111043,1.27890515378,1.0,5.2846398678,5.62149853261e-17,0.157433898827
09-07-disk-t-edges-1.1493074620095494-4dihedron.off,262,260,32367.7899456,1.13042560629e-17,0.0046344234169,0.0490081362676,0.138823140086,0.330525531378,1.03500456324,1.76601465666,0.0177456424964,0.0765836941003,0.138934856664,0.33204886914,1.03512827869,1.77052523819,0.0178239263802,0.0778446229265
09-07-disk-t-edges-1.2893503157744295-3dihedron.off,195,383,17992.5377979,4.43993989501e-15,0.0,0.0,0.156312981618,0.518361258527,1.0,2.5062409557,0.00190381461567,0.0659197461941,0.156472558655,0.524347492106,1.0,2.52662724304,1.50434707808e-17,0.0681990176154
09-07-disk-t-energy-1.2578964298368802-4dihedron.off,262,260,32331.8159525,2.2622019296e-18,0.00445192857979,0.0522778738098,0.12699037198,0.330731432416,1.02615225691,1.70549847816,0.0193946865754,0.0760070734893,0.127075857043,0.332257642705,1.02634056225,1.71005676947,0.0194883914702,0.0771420971675
09-07-disk-t-energy-1.3109042021474304-3dihedron.off,195,383,17991.8137901,2.48547738369e-14,0.0,0.0,0.155692880512,0.521190246795,1.0,2.51631963927,0.00199844460126,0.0657057721708,0.155850562475,0.527277147145,1.0,2.53658479187,1.52918151608e-17,0.0679694679001
09-07-disk-t-faces-1.3276483210588783-4dihedron.off,262,260,32345.1948679,2.45842048519e-17,0.00435247273978,0.0545143525467,0.120392886905,0.332841529067,1.0393907788,1.67530481774,0.0204503277694,0.0753043270799,0.120465715237,0.334397388385,1.03966191531,1.67893262189,0.0205548360722,0.0763461309096
09-07-disk-t-faces-1.9678168484640615-3dihedron.off,195,383,18479.378259,1.11313686437e-14,0.0,0.0,0.116495637738,0.603953953513,1.0,2.92192681657,0.00648162964715,0.0680021799719,0.11656161308,0.613531532107,1.0,2.93930366957,2.27767560935e-17,0.0703929592282
09-07-disk-t-solid_angle-1.327789221736461-4dihedron.off,262,260,32345.2479347,3.24138122718e-17,0.00435228390575,0.0545186491286,0.120380249728,0.3328451386,1.03934782117,1.67527033715,0.0204461112588,0.0753026811526,0.120453055104,0.334401048966,1.03961866281,1.67889846082,0.0205569880696,0.0763442903574
09-07-disk-t-solid_angle-3.287922950393453-3dihedron.off,195,383,20907.9982832,8.61137650562e-15,0.0,0.0,0.0705126014356,0.846357593652,1.0,4.14525126873,0.00241582014886,0.103895584644,0.0705272175525,0.873901768571,1.0,4.17543640766,3.71569048907e-17,0.106995842874
09-07-flat-n-0-0-cube.off,782,780,297831.52994,6.52277147287e-17,0.00032118966877,0.00799107952326,0.0645683316324,0.173426933509,1.01492786786,1.70771146474,0.00667401661599,0.0296337079352,0.0645795531404,0.173645011583,1.01496521177,1.70828087342,0.00668649710433,0.0298551812168
09-07-flat-n-0-0-icosahedron.off,1932,3860,1821872.15781,1.41445966448e-16,0.0,0.0,0.0630338653821,0.0951001211832,1.0,1.17498650242,0.00188895770871,0.00391618118655,0.0630443054849,0.0951359947215,1.0,1.17506060291,0.00189069844594,0.00392357555766
09-07-flat-n-0-0-octahedron.off,774,1544,291383.451281,7.66332971968e-17,0.0,0.0,0.06431672183,0.175411603861,1.0,1.44869575842,0.00206831924746,0.0133234677504,0.0643278126242,0.175637272569,1.0,1.44908310473,0.00207046080271,0.01340949247
09-07-flat-n-0-0-tetrahedron.off,388,772,76500.9849929,1.30755940931e-16,0.0,0.0,0.0449206820229,0.345547370232,1.0,2.28096905447,0.000874202673017,0.0517030091811,0.0449244597136,0.347290023164,1.0,2.28228691627,0.000874423954584,0.0530260768591
09-07-gc-n-0-0-cube.off,782,780,298427.024213,3.65180676843e-17,0.0004592456409,0.00721939937609,0.078268696683,0.195657486795,1.03092109665,1.83556883962,0.00888294038603,0.0375630445939,0.0782886885125,0.195970927368,1.03101893194,1.83672865342,0.00890230821507,0.0379197979144
09-07-gc-n-0-0-icosahedron.off,1932,3860,1819944.3111,1.46276486773e-16,0.0,0.0,0.0746621263182,0.0955158076486,1.0,1.20847853377,0.0026499268855,0.00381454157684,0.0746794788288,0.0955521539847,1.0,1.20861522685,0.00265335398282,0.00382155672025
09-07-gc-n-0-0-octahedron.off,774,1544,288887.963027,1.48628775556e-16,0.0,0.0,0.0930319194261,0.178556667052,1.0,1.59901413581,0.00432745888598,0.0131792702219,0.0930655015303,0.178794723147,1.0,1.60006246674,0.00433684601676,0.0132634363644
09-07-gc-n-0-0-tetrahedron.off,388,772,73763.3282138,3.39109046706e-17,0.0,0.0,0.0809316052964,0.356546734519,1.0,2.56738190883,0.00284082964735,0.0550469882324,0.0809537089178,0.358462858745,1.0,2.57315206868,0.00284318218247,0.056549528588
09-07-gc-t-0-0-cube.off,782,780,298427.024213,3.65180676843e-17,0.0004592456409,0.00721939937609,0.078268696683,0.195657486795,1.03092109665,1.83556883962,0.00888294038603,0.0375630445939,0.0782886885125,0.195970927368,1.03101893194,1.83672865342,0.00890230821507,0.0379197979144
09-07-gc-t-0-0-icosahedron.off,1932,3860,1819943.92846,1.55147089303e-16,0.0,0.0,0.0746296306448,0.0954318431951,1.0,1.20403462123,0.00264762145922,0.00384589040107,0.0746469604984,0.0954680936978,1.0,1.20416754347,0.00265104259196,0.00385302144331
